emp_length_num,home_ownership,dti,purpose,term (in months),bad_loans
11,RENT,17.33,debt_consolidation,60,1
5,RENT,11.09,debt_consolidation,36,0
6,RENT,21.2,debt_consolidation,36,1
1,OWN,15.78,debt_consolidation,36,0
11,MORTGAGE,20.87,debt_consolidation,60,0
11,MORTGAGE,11.64,debt_consolidation,36,0
3,MORTGAGE,17.68,debt_consolidation,36,0
11,RENT,18.53,credit_card,36,0
10,RENT,9.05,debt_consolidation,36,0
9,MORTGAGE,29.43,debt_consolidation,36,0
1,RENT,2,credit_card,36,0
2,RENT,15.88,debt_consolidation,36,1
7,MORTGAGE,14,debt_consolidation,36,0
7,MORTGAGE,14.5,credit_card,36,0
1,RENT,5.22,other,60,0
11,MORTGAGE,36.27,moving,36,1
11,MORTGAGE,13.37,debt_consolidation,36,0
10,MORTGAGE,16.22,home_improvement,36,0
9,MORTGAGE,14.03,debt_consolidation,60,0
6,MORTGAGE,16.65,debt_consolidation,36,0
11,MORTGAGE,24.38,debt_consolidation,60,1
1,MORTGAGE,2.72,home_improvement,36,0
11,MORTGAGE,7.34,credit_card,36,0
11,MORTGAGE,14.59,debt_consolidation,36,0
1,MORTGAGE,24.55,debt_consolidation,60,1
8,MORTGAGE,21.9,debt_consolidation,36,0
4,MORTGAGE,28.51,wedding,36,0
3,RENT,20.83,debt_consolidation,36,0
5,RENT,16.96,credit_card,36,0
11,MORTGAGE,15.82,debt_consolidation,36,0
7,MORTGAGE,12.22,debt_consolidation,36,0
1,MORTGAGE,16.4,small_business,36,0
1,OWN,3.44,major_purchase,36,0
11,OWN,12.9,small_business,36,0
3,MORTGAGE,8.32,debt_consolidation,36,0
5,RENT,9.73,debt_consolidation,60,0
8,MORTGAGE,11.15,home_improvement,60,0
7,RENT,22.53,credit_card,36,0
2,OWN,6.57,major_purchase,36,0
11,MORTGAGE,13.41,credit_card,36,0
7,OWN,14.73,debt_consolidation,36,0
3,RENT,24.84,debt_consolidation,36,0
11,RENT,9.19,debt_consolidation,36,0
2,RENT,14.12,debt_consolidation,36,1
10,MORTGAGE,8.56,debt_consolidation,60,1
6,RENT,20,debt_consolidation,36,0
5,RENT,6.84,debt_consolidation,36,1
6,RENT,19.47,credit_card,36,0
5,RENT,22.62,debt_consolidation,36,1
11,OWN,14.47,other,60,1
3,RENT,9.16,small_business,36,0
6,MORTGAGE,24.82,wedding,36,1
10,MORTGAGE,21.01,debt_consolidation,36,0
11,MORTGAGE,12.42,credit_card,36,0
9,MORTGAGE,14.76,debt_consolidation,36,0
2,RENT,14.44,debt_consolidation,36,0
1,MORTGAGE,21.6,credit_card,36,0
8,RENT,17.52,other,36,1
11,MORTGAGE,21.09,debt_consolidation,36,1
3,RENT,10.33,debt_consolidation,36,0
1,RENT,15.02,debt_consolidation,36,0
4,RENT,19.9,debt_consolidation,60,0
6,MORTGAGE,16.29,debt_consolidation,36,0
1,MORTGAGE,29.63,debt_consolidation,36,0
11,MORTGAGE,22.21,medical,36,0
11,MORTGAGE,13.85,credit_card,36,0
11,MORTGAGE,16.15,home_improvement,36,1
4,MORTGAGE,2.2,small_business,36,0
1,RENT,5.28,debt_consolidation,36,0
5,MORTGAGE,11.3,credit_card,36,0
4,MORTGAGE,6.44,debt_consolidation,36,1
0,RENT,25.75,debt_consolidation,36,0
1,RENT,21.63,major_purchase,36,0
11,MORTGAGE,20.5,debt_consolidation,36,0
11,MORTGAGE,17.36,debt_consolidation,36,0
4,MORTGAGE,21.53,debt_consolidation,36,0
3,MORTGAGE,13.71,credit_card,36,0
2,RENT,28.86,debt_consolidation,36,1
11,MORTGAGE,20.01,debt_consolidation,36,0
11,MORTGAGE,13.52,home_improvement,36,0
5,MORTGAGE,15.14,home_improvement,36,0
11,OWN,19.49,debt_consolidation,60,1
6,MORTGAGE,14.07,credit_card,36,1
5,MORTGAGE,17.32,major_purchase,36,0
2,MORTGAGE,29.33,debt_consolidation,36,0
11,MORTGAGE,6.4,debt_consolidation,36,0
6,RENT,13.84,credit_card,36,0
6,RENT,10.08,debt_consolidation,60,0
11,MORTGAGE,16.13,debt_consolidation,60,0
2,RENT,2.52,credit_card,36,0
6,RENT,4.66,credit_card,36,0
0,RENT,5.4,debt_consolidation,36,0
6,MORTGAGE,6.58,credit_card,36,0
2,MORTGAGE,19.46,debt_consolidation,60,0
4,MORTGAGE,12.31,debt_consolidation,60,0
5,RENT,9.46,credit_card,36,1
3,RENT,20.22,debt_consolidation,60,0
6,RENT,21,wedding,36,0
11,RENT,3.39,house,36,1
6,MORTGAGE,12.42,debt_consolidation,36,0
7,MORTGAGE,13.85,home_improvement,36,0
3,RENT,20.71,major_purchase,36,0
11,MORTGAGE,3.28,debt_consolidation,36,0
11,OWN,7.81,debt_consolidation,60,0
5,MORTGAGE,5.83,debt_consolidation,36,0
11,OWN,10.29,credit_card,36,0
11,MORTGAGE,20.3,small_business,36,0
1,RENT,7.38,moving,36,0
2,MORTGAGE,12.15,debt_consolidation,60,1
7,MORTGAGE,11.47,other,60,0
11,MORTGAGE,28.83,debt_consolidation,36,0
4,RENT,10.08,debt_consolidation,36,0
11,MORTGAGE,6.38,debt_consolidation,36,0
9,RENT,18.05,debt_consolidation,36,0
3,RENT,27.89,debt_consolidation,36,0
1,RENT,17.07,debt_consolidation,36,0
3,RENT,17.32,debt_consolidation,60,1
0,MORTGAGE,21.33,debt_consolidation,60,0
11,RENT,7.53,debt_consolidation,36,0
3,RENT,23.83,credit_card,60,0
1,RENT,15.56,debt_consolidation,36,0
11,MORTGAGE,16.57,house,36,0
6,RENT,19.13,wedding,60,0
5,MORTGAGE,8.13,debt_consolidation,36,0
3,RENT,28.42,debt_consolidation,36,0
11,MORTGAGE,7.8,home_improvement,60,0
11,MORTGAGE,14.55,credit_card,60,0
11,MORTGAGE,14.49,debt_consolidation,36,0
3,RENT,0.53,other,36,0
6,MORTGAGE,16.93,home_improvement,60,0
5,RENT,11.07,debt_consolidation,36,1
1,RENT,24.05,debt_consolidation,36,0
0,RENT,21.02,debt_consolidation,36,0
5,RENT,17.27,credit_card,36,0
5,RENT,27.26,credit_card,60,0
10,MORTGAGE,21.07,debt_consolidation,36,0
6,MORTGAGE,17.66,credit_card,36,0
2,MORTGAGE,14.99,other,36,0
7,MORTGAGE,7.49,debt_consolidation,36,0
4,RENT,9.6,other,36,0
7,MORTGAGE,23.15,debt_consolidation,36,0
6,MORTGAGE,1.8,other,60,0
11,MORTGAGE,11.9,debt_consolidation,60,0
7,MORTGAGE,10.59,debt_consolidation,36,0
3,OTHER,4.71,small_business,36,0
3,RENT,16.67,debt_consolidation,36,0
9,MORTGAGE,28.2,debt_consolidation,36,0
6,MORTGAGE,7.8,credit_card,36,0
10,RENT,13.54,debt_consolidation,36,0
11,RENT,15.57,debt_consolidation,36,0
6,MORTGAGE,12.97,debt_consolidation,36,0
6,RENT,24.49,debt_consolidation,36,0
1,RENT,7.33,debt_consolidation,36,1
6,RENT,0.6,house,36,0
3,MORTGAGE,8.61,debt_consolidation,36,0
5,MORTGAGE,18.87,other,36,0
11,RENT,11.13,debt_consolidation,60,0
5,RENT,22.75,other,60,0
3,RENT,13.34,debt_consolidation,36,0
7,MORTGAGE,14.36,debt_consolidation,36,0
3,RENT,10.85,credit_card,36,0
6,MORTGAGE,22.41,small_business,36,1
6,MORTGAGE,0.33,home_improvement,36,0
11,MORTGAGE,17.64,debt_consolidation,36,0
10,RENT,15.01,debt_consolidation,36,0
1,RENT,24.22,debt_consolidation,60,0
11,MORTGAGE,7.45,debt_consolidation,60,0
11,OWN,13.1,debt_consolidation,36,0
1,RENT,3.81,debt_consolidation,36,0
4,RENT,10.73,debt_consolidation,60,0
5,RENT,28.01,debt_consolidation,36,1
0,RENT,4.95,debt_consolidation,36,1
7,RENT,18.77,debt_consolidation,36,0
11,MORTGAGE,23.51,debt_consolidation,60,1
1,MORTGAGE,3.92,other,36,0
1,MORTGAGE,21.75,debt_consolidation,36,1
6,RENT,6.92,debt_consolidation,36,0
7,MORTGAGE,7.21,debt_consolidation,36,0
5,OWN,16.97,other,36,0
6,MORTGAGE,17.71,debt_consolidation,36,0
11,MORTGAGE,16.61,debt_consolidation,60,0
2,RENT,8.04,debt_consolidation,36,0
3,MORTGAGE,23.31,debt_consolidation,60,0
4,RENT,4.55,credit_card,60,1
11,MORTGAGE,14.46,credit_card,36,0
4,MORTGAGE,6.94,debt_consolidation,36,0
10,MORTGAGE,7.32,debt_consolidation,36,1
11,MORTGAGE,11.12,other,36,1
7,MORTGAGE,6.97,credit_card,36,0
11,RENT,27.73,debt_consolidation,60,1
10,RENT,11.44,debt_consolidation,36,1
3,MORTGAGE,6.24,major_purchase,36,0
4,MORTGAGE,13.39,credit_card,36,0
11,MORTGAGE,21.82,debt_consolidation,60,0
11,MORTGAGE,17.42,debt_consolidation,36,0
7,OWN,7.42,home_improvement,36,0
7,RENT,13.86,credit_card,36,0
5,MORTGAGE,3.41,other,36,0
4,RENT,8.84,debt_consolidation,36,0
11,RENT,7.11,debt_consolidation,36,0
3,MORTGAGE,25.97,small_business,36,1
11,MORTGAGE,9.27,home_improvement,36,0
7,RENT,19.25,debt_consolidation,36,1
4,RENT,17.94,debt_consolidation,36,0
11,MORTGAGE,30.9,debt_consolidation,36,1
3,MORTGAGE,5.3,debt_consolidation,36,1
4,MORTGAGE,15.6,debt_consolidation,60,0
6,MORTGAGE,2.76,other,36,0
4,RENT,19.34,debt_consolidation,60,0
4,RENT,18.48,small_business,36,0
11,MORTGAGE,9.62,credit_card,36,0
6,MORTGAGE,22.56,debt_consolidation,36,0
9,RENT,25.1,debt_consolidation,36,1
4,RENT,13.29,debt_consolidation,36,1
6,MORTGAGE,10.57,debt_consolidation,60,0
11,OWN,10.08,car,60,0
1,RENT,0.78,small_business,36,0
6,RENT,11.27,debt_consolidation,36,0
6,RENT,3.13,medical,36,0
0,RENT,24.51,credit_card,36,0
1,MORTGAGE,8.76,credit_card,36,0
11,MORTGAGE,27.04,credit_card,60,0
6,RENT,18.17,debt_consolidation,36,0
11,RENT,10.35,credit_card,36,0
11,MORTGAGE,8.21,debt_consolidation,60,0
8,MORTGAGE,18.63,credit_card,36,0
3,RENT,19.16,other,36,0
7,MORTGAGE,15.74,house,36,0
7,OWN,21.81,credit_card,36,0
11,RENT,30.64,debt_consolidation,36,0
11,RENT,10.16,debt_consolidation,36,0
4,RENT,8.4,home_improvement,36,0
5,MORTGAGE,5.05,debt_consolidation,36,0
9,MORTGAGE,28.8,debt_consolidation,36,0
5,MORTGAGE,11.38,small_business,36,1
3,MORTGAGE,5.79,medical,36,0
10,MORTGAGE,17.72,debt_consolidation,36,0
11,MORTGAGE,23.59,major_purchase,36,0
2,RENT,14.46,debt_consolidation,36,0
1,RENT,13.19,credit_card,36,0
5,MORTGAGE,14.05,home_improvement,60,1
2,RENT,15.85,credit_card,36,0
6,MORTGAGE,21.83,other,36,0
11,MORTGAGE,9.41,debt_consolidation,36,0
11,OWN,15.48,debt_consolidation,36,0
9,MORTGAGE,23.27,credit_card,36,0
4,RENT,4.17,debt_consolidation,36,0
7,MORTGAGE,13.53,debt_consolidation,36,0
5,MORTGAGE,17.36,home_improvement,36,1
4,OWN,16.07,home_improvement,36,0
11,MORTGAGE,13.27,debt_consolidation,36,0
11,MORTGAGE,10.7,credit_card,60,0
5,RENT,15.9,debt_consolidation,36,1
6,RENT,11.7,medical,36,1
2,MORTGAGE,15.92,debt_consolidation,36,0
1,RENT,21.16,house,60,1
5,MORTGAGE,15.38,debt_consolidation,36,1
4,RENT,34.59,credit_card,36,1
7,MORTGAGE,9.42,debt_consolidation,36,0
8,MORTGAGE,12.27,debt_consolidation,36,0
1,RENT,18.56,debt_consolidation,36,1
6,OWN,10.06,debt_consolidation,36,0
6,MORTGAGE,8.96,home_improvement,36,0
11,MORTGAGE,9.76,debt_consolidation,36,0
1,RENT,6.35,debt_consolidation,36,0
11,MORTGAGE,19.89,debt_consolidation,36,0
4,OWN,30.7,credit_card,36,0
7,MORTGAGE,15.41,major_purchase,36,0
6,OTHER,15.04,debt_consolidation,36,1
11,RENT,25.65,debt_consolidation,36,1
5,RENT,29.63,debt_consolidation,60,1
11,MORTGAGE,14.16,debt_consolidation,60,0
3,RENT,8.88,credit_card,60,0
8,RENT,17.12,debt_consolidation,36,0
11,RENT,13.5,other,36,0
7,RENT,6.34,debt_consolidation,36,0
4,MORTGAGE,11.49,debt_consolidation,36,0
4,OWN,20.81,debt_consolidation,36,0
11,MORTGAGE,22.26,credit_card,36,0
2,MORTGAGE,24.48,major_purchase,36,0
9,MORTGAGE,20.86,debt_consolidation,36,0
11,MORTGAGE,17.01,debt_consolidation,36,1
11,MORTGAGE,23.83,debt_consolidation,60,1
4,RENT,23.27,debt_consolidation,36,0
5,RENT,25.25,other,36,0
4,MORTGAGE,21.14,debt_consolidation,36,0
11,RENT,18.45,other,36,0
5,MORTGAGE,13.81,debt_consolidation,36,0
1,MORTGAGE,8.91,credit_card,60,0
8,RENT,18.96,debt_consolidation,60,0
2,MORTGAGE,4.74,other,36,0
1,MORTGAGE,18.54,debt_consolidation,36,0
11,MORTGAGE,14.04,debt_consolidation,36,1
9,MORTGAGE,15.96,debt_consolidation,60,1
4,MORTGAGE,7.02,debt_consolidation,60,0
6,RENT,14.6,credit_card,36,0
9,MORTGAGE,17.95,debt_consolidation,36,0
11,MORTGAGE,20.42,debt_consolidation,60,0
4,RENT,7.65,credit_card,36,0
11,MORTGAGE,25.33,debt_consolidation,36,0
2,RENT,5.72,major_purchase,36,1
11,MORTGAGE,12.21,debt_consolidation,60,0
6,RENT,9.63,debt_consolidation,36,0
1,RENT,16.02,credit_card,36,0
11,MORTGAGE,15.44,other,36,0
11,RENT,18.44,debt_consolidation,36,0
11,RENT,9.34,credit_card,36,0
1,MORTGAGE,11.7,major_purchase,36,0
7,MORTGAGE,8.77,debt_consolidation,36,0
4,MORTGAGE,15.23,debt_consolidation,36,0
4,RENT,24.92,debt_consolidation,36,0
0,MORTGAGE,32.3,debt_consolidation,36,0
7,MORTGAGE,10.4,credit_card,36,0
4,RENT,12.7,other,36,1
7,MORTGAGE,25.46,debt_consolidation,36,0
7,MORTGAGE,29.65,debt_consolidation,36,1
0,OWN,12.96,debt_consolidation,36,1
1,MORTGAGE,4.28,debt_consolidation,60,0
11,OWN,12.8,debt_consolidation,60,0
1,MORTGAGE,3.26,home_improvement,36,1
5,RENT,20.19,debt_consolidation,36,0
11,RENT,16.43,debt_consolidation,36,0
6,OWN,18.9,debt_consolidation,36,0
11,MORTGAGE,26.71,wedding,36,1
11,MORTGAGE,20.05,credit_card,36,0
7,RENT,14.95,vacation,36,0
3,MORTGAGE,3.75,home_improvement,36,0
11,RENT,9.37,debt_consolidation,36,1
11,MORTGAGE,12.06,medical,36,1
0,OWN,23.4,debt_consolidation,36,1
7,MORTGAGE,18.32,debt_consolidation,60,1
8,MORTGAGE,32.72,debt_consolidation,36,1
11,MORTGAGE,9.32,debt_consolidation,36,0
0,MORTGAGE,16.55,credit_card,36,0
2,RENT,23.79,debt_consolidation,60,1
11,MORTGAGE,16.4,debt_consolidation,36,1
11,RENT,11.75,debt_consolidation,36,0
8,RENT,8.62,small_business,36,0
1,RENT,10.5,home_improvement,60,0
6,RENT,18.61,major_purchase,60,1
3,MORTGAGE,8.68,small_business,36,0
5,MORTGAGE,8.11,home_improvement,60,0
0,RENT,25.94,debt_consolidation,36,0
9,RENT,5.43,debt_consolidation,36,1
3,OWN,9.39,car,36,0
8,OWN,16.93,debt_consolidation,60,1
3,RENT,12.54,credit_card,36,0
4,MORTGAGE,17.81,debt_consolidation,60,0
5,MORTGAGE,11.8,debt_consolidation,36,0
4,RENT,24.27,debt_consolidation,36,0
11,RENT,12.07,debt_consolidation,60,0
4,RENT,12.53,debt_consolidation,36,0
0,MORTGAGE,8.62,debt_consolidation,36,0
9,MORTGAGE,19.84,debt_consolidation,36,1
11,MORTGAGE,18.8,debt_consolidation,60,0
9,RENT,24.71,debt_consolidation,36,1
1,RENT,0.98,credit_card,36,0
7,RENT,11.07,credit_card,36,0
7,MORTGAGE,6.85,credit_card,36,0
11,MORTGAGE,5.27,home_improvement,36,0
11,MORTGAGE,28.14,debt_consolidation,36,1
10,MORTGAGE,18.68,debt_consolidation,36,0
9,MORTGAGE,11.5,credit_card,36,0
1,RENT,2.62,major_purchase,36,0
6,RENT,10.7,major_purchase,60,0
4,MORTGAGE,10.58,debt_consolidation,60,0
9,RENT,20.75,debt_consolidation,36,0
11,RENT,22.69,debt_consolidation,36,0
11,RENT,15.6,debt_consolidation,36,0
0,MORTGAGE,8.92,debt_consolidation,36,0
11,RENT,3.76,debt_consolidation,36,1
3,MORTGAGE,31.09,debt_consolidation,36,0
5,RENT,0.87,debt_consolidation,36,0
8,RENT,15.82,debt_consolidation,36,0
4,MORTGAGE,28,debt_consolidation,60,1
4,RENT,21.67,moving,36,1
2,RENT,1.3,credit_card,36,0
11,RENT,20.78,other,36,0
4,MORTGAGE,26.75,debt_consolidation,36,0
1,MORTGAGE,25.82,credit_card,36,0
11,MORTGAGE,22.31,debt_consolidation,36,0
5,MORTGAGE,17.93,debt_consolidation,36,0
2,MORTGAGE,15.3,home_improvement,36,0
1,OWN,3.71,credit_card,36,0
5,RENT,8.83,debt_consolidation,60,0
11,MORTGAGE,18.61,debt_consolidation,60,0
6,MORTGAGE,5.23,home_improvement,36,0
2,RENT,14.56,debt_consolidation,36,1
11,OWN,21.08,credit_card,36,0
2,RENT,3.81,wedding,36,0
0,RENT,19.93,credit_card,36,0
1,MORTGAGE,13.62,debt_consolidation,36,1
8,MORTGAGE,5.26,credit_card,36,0
4,MORTGAGE,9.02,credit_card,60,0
5,MORTGAGE,16.56,debt_consolidation,60,0
4,RENT,10.23,debt_consolidation,36,0
2,MORTGAGE,11.15,debt_consolidation,60,1
11,OWN,27.6,credit_card,36,0
7,MORTGAGE,31.64,debt_consolidation,36,1
11,MORTGAGE,19.98,debt_consolidation,60,0
9,RENT,18.14,other,36,0
5,RENT,9.73,credit_card,36,0
11,MORTGAGE,20.11,home_improvement,36,0
7,MORTGAGE,6.25,small_business,36,0
2,RENT,12.45,debt_consolidation,36,0
11,OWN,11.72,debt_consolidation,36,0
11,OWN,23.43,wedding,36,0
8,RENT,11.42,debt_consolidation,36,1
6,MORTGAGE,6.68,debt_consolidation,36,0
6,RENT,22.38,credit_card,36,0
6,MORTGAGE,19.02,debt_consolidation,36,0
11,MORTGAGE,28.08,debt_consolidation,36,0
11,MORTGAGE,5.07,debt_consolidation,60,0
3,RENT,10.39,small_business,36,0
2,RENT,22.62,credit_card,60,1
2,RENT,18.62,credit_card,36,0
11,MORTGAGE,18.2,credit_card,36,0
11,RENT,13.71,debt_consolidation,36,0
8,MORTGAGE,20.25,vacation,36,0
11,MORTGAGE,14.19,home_improvement,36,0
3,RENT,6.22,car,36,0
3,MORTGAGE,20.91,home_improvement,36,0
3,RENT,23.02,debt_consolidation,36,0
7,MORTGAGE,10.82,car,36,0
8,RENT,15.29,debt_consolidation,36,0
8,MORTGAGE,9.75,credit_card,36,0
11,RENT,10.45,debt_consolidation,36,0
11,MORTGAGE,13.18,debt_consolidation,36,0
3,RENT,26.88,car,36,0
1,OWN,1.63,debt_consolidation,36,0
10,MORTGAGE,2.94,home_improvement,36,0
4,RENT,4.16,debt_consolidation,36,0
1,RENT,3.94,credit_card,36,0
3,RENT,18.86,debt_consolidation,36,0
11,MORTGAGE,19.07,credit_card,36,0
1,OWN,20.26,credit_card,36,0
11,MORTGAGE,17.86,credit_card,60,0
11,RENT,9.55,debt_consolidation,36,0
3,MORTGAGE,11.14,debt_consolidation,60,0
8,MORTGAGE,22.16,debt_consolidation,36,0
3,MORTGAGE,22.63,debt_consolidation,36,0
11,RENT,15.54,credit_card,60,0
6,RENT,16.25,major_purchase,36,0
3,RENT,32.1,debt_consolidation,36,0
11,MORTGAGE,9.58,home_improvement,60,0
8,MORTGAGE,33.3,credit_card,60,0
11,MORTGAGE,9.11,debt_consolidation,36,0
5,RENT,4.91,home_improvement,36,0
11,MORTGAGE,20.16,other,36,0
11,MORTGAGE,19.36,debt_consolidation,60,0
8,MORTGAGE,15,credit_card,36,1
11,MORTGAGE,16.67,credit_card,36,1
11,MORTGAGE,4.25,debt_consolidation,36,0
11,MORTGAGE,25.08,debt_consolidation,36,0
11,RENT,7.65,debt_consolidation,36,0
6,RENT,9.76,debt_consolidation,60,0
5,MORTGAGE,8.28,debt_consolidation,36,0
7,RENT,23.12,debt_consolidation,36,0
5,OWN,4.24,other,36,0
6,RENT,11.82,credit_card,60,0
1,RENT,15.67,debt_consolidation,36,0
11,MORTGAGE,13.94,debt_consolidation,36,0
8,MORTGAGE,23.83,debt_consolidation,36,0
11,MORTGAGE,1.56,debt_consolidation,36,0
11,MORTGAGE,11.97,debt_consolidation,36,0
3,MORTGAGE,17.26,debt_consolidation,36,1
5,RENT,13.79,credit_card,36,0
7,RENT,1.07,other,60,1
6,RENT,18.75,debt_consolidation,36,0
2,RENT,10.67,other,36,1
0,RENT,12.6,other,36,1
8,MORTGAGE,9.06,small_business,36,0
4,MORTGAGE,10.05,debt_consolidation,36,0
3,RENT,12.63,debt_consolidation,36,0
5,MORTGAGE,15.82,debt_consolidation,36,0
11,MORTGAGE,9.34,credit_card,36,0
11,MORTGAGE,22.94,medical,60,0
11,MORTGAGE,10.14,home_improvement,36,0
1,MORTGAGE,10.1,car,36,0
3,MORTGAGE,18.5,debt_consolidation,36,1
5,RENT,24.41,other,60,1
11,RENT,33.76,medical,36,1
6,MORTGAGE,0.45,major_purchase,60,0
2,MORTGAGE,4.46,debt_consolidation,36,0
3,RENT,23.26,home_improvement,36,0
11,MORTGAGE,21.23,debt_consolidation,36,1
10,RENT,24.82,debt_consolidation,36,0
1,RENT,16.78,credit_card,60,0
3,MORTGAGE,1.1,other,36,0
4,RENT,17.45,debt_consolidation,60,0
8,RENT,20.22,credit_card,36,0
10,RENT,13.74,credit_card,36,0
3,RENT,14.26,debt_consolidation,60,0
7,RENT,22.82,debt_consolidation,36,0
3,RENT,15.74,debt_consolidation,36,1
5,MORTGAGE,7.75,small_business,36,0
1,RENT,16.41,debt_consolidation,36,1
8,MORTGAGE,19.03,debt_consolidation,36,0
11,MORTGAGE,17.15,credit_card,36,0
4,RENT,16.11,debt_consolidation,36,0
1,RENT,19.3,credit_card,36,0
8,OWN,14.55,debt_consolidation,60,1
2,MORTGAGE,6.29,other,36,0
1,RENT,22.64,debt_consolidation,36,1
3,MORTGAGE,13.31,debt_consolidation,36,0
7,MORTGAGE,23.52,debt_consolidation,36,0
3,MORTGAGE,3.33,major_purchase,36,0
6,MORTGAGE,24.76,home_improvement,36,0
1,RENT,16.87,house,36,0
6,RENT,22.55,major_purchase,60,1
8,MORTGAGE,26.98,debt_consolidation,36,0
2,RENT,8.42,debt_consolidation,60,0
4,RENT,8.68,car,36,0
4,RENT,4.21,other,36,0
11,MORTGAGE,15.17,debt_consolidation,60,1
6,MORTGAGE,15.6,debt_consolidation,60,1
0,MORTGAGE,5.47,other,36,0
4,OWN,10.9,debt_consolidation,60,1
11,MORTGAGE,24.8,debt_consolidation,60,1
7,RENT,6.37,credit_card,60,1
11,MORTGAGE,11.6,debt_consolidation,36,0
6,RENT,0,other,36,0
11,RENT,14.84,debt_consolidation,36,0
11,MORTGAGE,19.63,debt_consolidation,36,0
7,MORTGAGE,24.34,debt_consolidation,36,0
7,RENT,20.79,debt_consolidation,36,0
3,RENT,8.86,medical,60,0
6,RENT,21.96,credit_card,36,1
11,MORTGAGE,27.6,other,36,1
3,MORTGAGE,22.77,credit_card,36,0
6,MORTGAGE,21.54,home_improvement,60,0
0,MORTGAGE,8.08,debt_consolidation,60,0
0,RENT,17.08,home_improvement,36,1
4,RENT,22.61,debt_consolidation,60,0
4,RENT,18.31,debt_consolidation,36,0
7,RENT,8.44,debt_consolidation,60,0
11,MORTGAGE,17.69,debt_consolidation,36,1
11,MORTGAGE,18.69,debt_consolidation,60,0
2,MORTGAGE,8.6,car,36,0
3,RENT,10.79,major_purchase,36,0
11,MORTGAGE,7.45,major_purchase,36,0
10,RENT,8.15,debt_consolidation,36,0
8,MORTGAGE,15.91,debt_consolidation,60,0
3,RENT,4.8,major_purchase,36,0
8,MORTGAGE,7.02,debt_consolidation,36,0
1,MORTGAGE,19.27,debt_consolidation,36,0
11,OWN,7.94,debt_consolidation,36,0
11,MORTGAGE,6.7,debt_consolidation,36,0
0,MORTGAGE,11.07,debt_consolidation,36,0
11,MORTGAGE,19.04,debt_consolidation,60,0
11,MORTGAGE,18.33,debt_consolidation,60,1
7,MORTGAGE,11.85,credit_card,36,0
6,RENT,13.65,credit_card,36,0
7,MORTGAGE,11.72,major_purchase,60,0
3,MORTGAGE,13.77,debt_consolidation,36,0
4,MORTGAGE,5.4,car,36,0
1,RENT,6.94,debt_consolidation,36,0
4,RENT,14.02,debt_consolidation,36,0
9,MORTGAGE,21.4,credit_card,60,0
8,MORTGAGE,17.21,small_business,36,0
3,RENT,19.77,debt_consolidation,36,0
3,MORTGAGE,4.16,debt_consolidation,36,0
11,MORTGAGE,30.52,credit_card,36,0
8,MORTGAGE,6.46,debt_consolidation,36,0
4,RENT,6.81,credit_card,36,0
8,MORTGAGE,12.82,home_improvement,36,0
9,RENT,10.67,debt_consolidation,36,0
8,MORTGAGE,10.63,debt_consolidation,36,0
0,MORTGAGE,7.96,car,36,0
11,MORTGAGE,10.32,debt_consolidation,36,0
5,RENT,16.45,debt_consolidation,36,0
11,MORTGAGE,17.96,debt_consolidation,60,0
11,OWN,17.25,credit_card,60,1
11,MORTGAGE,13.73,credit_card,36,0
1,RENT,18.04,other,36,0
8,MORTGAGE,17.83,small_business,36,1
11,MORTGAGE,12.57,major_purchase,36,0
9,MORTGAGE,29.4,credit_card,60,0
3,RENT,10.3,debt_consolidation,60,1
4,RENT,21.63,debt_consolidation,36,1
3,RENT,20.4,debt_consolidation,36,0
6,RENT,25.99,debt_consolidation,60,0
3,MORTGAGE,5.36,debt_consolidation,60,1
11,OWN,7.38,credit_card,60,0
5,RENT,18,debt_consolidation,36,0
4,RENT,19.87,debt_consolidation,36,0
2,MORTGAGE,5.67,other,60,1
11,MORTGAGE,30.08,credit_card,36,0
7,MORTGAGE,2.67,house,36,0
11,RENT,5.42,other,60,0
11,RENT,27.54,credit_card,36,1
7,RENT,27.88,debt_consolidation,36,1
9,RENT,25.38,other,36,1
4,MORTGAGE,11.74,credit_card,36,0
1,OWN,12.97,other,36,0
1,RENT,18.62,debt_consolidation,36,1
9,RENT,16.72,debt_consolidation,60,1
6,MORTGAGE,15.69,debt_consolidation,36,1
1,RENT,14.34,credit_card,36,0
5,MORTGAGE,19.02,debt_consolidation,36,0
9,MORTGAGE,7.57,debt_consolidation,36,0
3,RENT,12.93,debt_consolidation,36,1
5,MORTGAGE,7.85,debt_consolidation,36,0
10,RENT,9.09,debt_consolidation,60,0
1,MORTGAGE,13.51,credit_card,36,1
11,RENT,18.31,debt_consolidation,36,1
6,RENT,9.07,credit_card,36,0
4,MORTGAGE,21.99,debt_consolidation,60,0
4,MORTGAGE,19.7,debt_consolidation,36,0
11,MORTGAGE,5.97,debt_consolidation,36,0
1,RENT,20.83,other,36,0
3,RENT,9.48,wedding,36,0
11,RENT,33.74,debt_consolidation,36,1
0,MORTGAGE,20.18,debt_consolidation,60,0
8,MORTGAGE,15.35,home_improvement,36,0
11,MORTGAGE,33,debt_consolidation,36,1
4,RENT,6.65,other,36,0
11,MORTGAGE,14.12,debt_consolidation,36,0
6,RENT,16.8,debt_consolidation,36,0
11,MORTGAGE,21.58,debt_consolidation,60,0
6,MORTGAGE,24.22,home_improvement,36,1
